46.54,11.77,-12.57,46.2,11.27,-12.91,0.6936858078,0.64,0.5868,3.45,0.49
46.56,11.8,-12.56,46.18,11.24,-12.92,0.7665507159,0.7,0.6485,4.29,0.73
46.6,11.85,-12.52,46.14,11.19,-12.96,0.9169514709,0.85,0.7775,4.48,1.25
46.62,11.89,-12.5,46.12,11.15,-12.98,1.0139033485,0.94,0.8572,5,1.46
46.66,11.95,-12.46,46.08,11.09,-13.03,1.1835962149,1.1,1.0003,5.71,1.39
46.79,11.16,-12.3,46.21,11.74,-13,1.0783320453,0.79,0.7795,3.72,0.88
46.82,11.13,-12.26,46.18,11.77,-13.04,1.1948221625,0.87,0.8629,4.48,1.17
46.85,11.09,-12.22,46.15,11.81,-13.08,1.3221195105,0.96,0.9512,4.75,1.41
46.9,11.04,-12.16,46.1,11.86,-13.14,1.5075808436,1.1,1.0866,5.1,1.49
46.97,10.97,-12.07,46.03,11.93,-13.23,1.7750492951,1.29,1.2803,6.17,0.98
45.87,11.85,-12.55,46.35,11.25,-12.89,0.8402380615,0.78,0.7234,4.16,1
45.82,11.9,-12.52,46.4,11.2,-12.92,0.9931767214,0.92,0.8584,4.9,1.45
45.81,11.92,-12.51,46.41,11.18,-12.93,1.0411532068,0.97,0.8976,5.31,1.5
45.76,11.97,-12.48,46.46,11.13,-12.96,1.1941524191,1.11,1.0327,5.41,1.33
45.74,12,-12.46,46.48,11.1,-12.98,1.2759310326,1.18,1.1016,5.77,1.08
46.4,11.59,-12.89,45.96,11.27,-12.55,0.6415605973,0.52,0.5123,3.45,0.17
46.51,11.67,-12.97,45.85,11.19,-12.47,0.9570788891,0.77,0.7658,4.42,0.87
46.55,11.7,-13,45.81,11.16,-12.44,1.0736852425,0.87,0.8587,4.9,1.2
46.65,11.77,-13.07,45.71,11.09,-12.37,1.3549907749,1.1,1.0866,5.31,1.45
46.66,11.78,-13.08,45.7,11.08,-12.36,1.3892443989,1.11,1.1118,5.25,1.41
46.73,11.83,-13.13,45.63,11.03,-12.31,1.5882065357,1.27,1.272,5.52,0.88
42.5,35.93,20.39,42.16,35.95,20.39,0.3405877273,0.32,0.3401,2.95,1.1
42.57,35.93,20.39,42.09,35.95,20.39,0.480416486,0.45,0.4801,3.72,1.1
42.71,35.93,20.38,41.95,35.95,20.4,0.7605261337,0.69,0.7601,4.29,1.1
42.83,35.92,20.38,41.83,35.96,20.4,1.0009995005,0.91,1.0001,5.25,0
42.96,35.92,20.38,41.7,35.96,20.4,1.260793401,1.15,1.2601,6.28,1.1
43.09,35.92,20.38,41.57,35.96,20.4,1.5206577524,1.38,1.5201,6.55,1.1
41.49,36.46,20.41,41.47,34.96,20.41,1.5001333274,0.68,0.6436,3.72,1.1
41.49,36.58,20.41,41.47,34.84,20.41,1.7401149387,0.79,0.7455,4.29,0
41.49,36.72,20.41,41.47,34.7,20.41,2.0200990075,0.91,0.8641,5.1,1.1
41.5,36.78,20.41,41.47,34.64,20.41,2.14021027,0.97,0.9151,6.17,1.1
41.5,36.95,20.41,41.46,34.47,20.41,2.4803225597,1.12,1.0588,6.55,1.1
41.55,35.85,22.23,41.57,35.85,21.19,1.0401922899,0.62,0.576,2.95,1.1
41.54,35.86,22.38,41.58,35.84,21.04,1.340746061,0.8,0.7381,2.95,1.1
41.54,35.86,22.42,41.58,35.84,21,1.4207040508,0.85,0.7822,4.08,1.1
41.54,35.86,22.41,41.58,35.84,21.01,1.4007141036,0.83,0.7712,3.83,1.1
41.54,35.86,22.59,41.58,35.84,20.83,1.7605680901,1.05,0.9691,5.1,1.1
41.54,35.86,22.67,41.58,35.84,20.75,1.9205207627,1.15,1.057,5.77,1.1
41.86,36.17,20.74,41.86,35.39,19.92,1.1317243481,0.44,0.4272,2.95,1.1
41.87,36.29,20.86,41.85,35.27,19.8,1.4711899945,0.57,0.5527,4.01,1.1
41.87,36.4,20.98,41.85,35.16,19.68,1.7966635745,0.69,0.6749,4.69,1.1
41.87,36.46,21.05,41.85,35.1,19.61,1.980807916,0.77,0.745,5.15,1.1
41.87,36.55,21.14,41.85,35.01,19.52,2.2352628481,0.86,0.8378,5.52,0
41.87,36.65,21.25,41.85,34.91,19.41,2.5325086377,0.98,0.9485,5.84,1.1
41.87,36.8,21.4,41.85,34.76,19.26,2.9566196915,1.15,1.1019,6.28,1.1
41.89,35.88,20.56,41.91,36.04,20.36,0.2569046516,0.17,0.158,2.95,1.1
41.88,35.65,20.86,41.92,36.27,20.06,1.012916581,0.67,0.622,3.59,1.1
41.87,35.58,20.94,41.93,36.34,19.98,1.2258874337,0.81,0.7526,4.85,1.1
41.87,35.5,21.05,41.93,36.43,19.87,1.5036289436,1,0.9228,5.71,1.1
41.86,35.42,21.16,41.94,36.51,19.76,1.7760912139,1.17,1.0912,6.17,1.1
41.86,35.33,21.26,41.94,36.59,19.66,2.0381364037,1.35,1.2513,7.05,1.1
43.47,35.86,22.66,42.75,35.12,21.88,1.2939860896,0.77,0.8205,3.59,1.1
43.51,35.9,22.71,42.71,35.08,21.83,1.4445760624,0.86,0.9138,4.42,1.1
43.54,35.93,22.74,42.68,35.05,21.8,1.5484185481,0.92,0.981,5.15,0
43.57,35.97,22.77,42.65,35.01,21.77,1.6637307474,0.99,1.0494,5.64,1.1
43.64,36.04,22.85,42.58,34.94,21.69,1.9181240836,1.14,1.2098,5.64,1.1
43.73,36.13,22.95,42.49,34.85,21.59,2.2417850031,1.34,1.4147,6.41,1.1
44.24,34.27,23.68,43.74,34.87,23,1.0355674773,0.76,0.747,4.95,1.1
44.28,34.23,23.73,43.7,34.91,22.95,1.1862546101,0.88,0.859,4.85,1.1
44.01,34.54,23.37,43.97,34.6,23.31,0.0938083152,0.07,0.0653,4.69,1.1
44.35,34.15,23.83,43.63,34.99,22.85,1.4779715829,1.1,1.0696,5.25,1.1
44.39,34.09,23.89,43.59,35.05,22.79,1.6648123017,1.24,1.1998,5.92,1.1
43.02,35.66,22.49,43.68,34.9,21.69,1.2857682528,0.74,0.7746,3.72,1.1
42.98,35.7,22.54,43.72,34.86,21.64,1.4363843497,0.82,0.8681,4.16,0.08
42.96,35.73,22.57,43.74,34.83,21.61,1.5297058541,0.88,0.9181,4.48,1.1
42.94,35.75,22.59,43.76,34.81,21.59,1.5987495113,0.91,0.9628,5.41,1.1
42.86,35.84,22.69,43.84,34.72,21.49,1.9117531221,1.09,1.1509,6.28,1.1
42.67,34.97,24.04,43.19,35.35,23.08,1.1560276813,0.83,0.8101,4.08,1.1
42.66,34.96,24.05,43.2,35.36,23.07,1.1882760622,0.86,0.8357,5.31,1.1
42.61,34.93,24.14,43.25,35.39,22.98,1.4024264687,1.02,0.9864,5.58,1.1
42.58,34.91,24.19,43.28,35.41,22.93,1.5256474036,1.11,1.0746,6.08,1.1
42.56,34.89,24.23,43.3,35.43,22.89,1.6232067028,1.17,1.1418,6.17,1.1
42.49,34.85,24.35,43.37,35.48,22.77,1.9151240169,1.38,1.3494,7.05,1.1
77.09,4.02,35.15,76.63,4.02,35.13,0.4604345773,0.33,0.4601,2.95,0.32
77.23,4.03,35.15,76.49,4.01,35.13,0.7405403433,0.53,0.7401,3.45,0.79
77.35,4.03,35.15,76.37,4.01,35.13,0.9804080783,0.7,0.9801,4.23,1.19
77.48,4.03,35.15,76.24,4.01,35.13,1.2403225387,0.89,1.2401,5.36,1.26
77.6,4.03,35.16,76.12,4.01,35.12,1.4806755215,1.06,1.4801,5.92,0.94
77.75,4.03,35.16,75.97,4.01,35.12,1.7805617091,1.27,1.7801,6.55,0.4
78.33,1.68,37.28,78.29,1.04,37.18,0.6489992296,0.48,0.4122,2.95,0.5
78.34,1.81,37.3,78.28,0.91,37.16,0.9127978966,0.68,0.5799,3.45,0.93
78.35,1.96,37.33,78.27,0.76,37.13,1.2191800523,0.91,0.7732,4.23,1.28
78.35,2.11,37.35,78.27,0.61,37.11,1.5211837496,1.14,0.9642,5.15,1.14
78.36,2.22,37.37,78.26,0.5,37.09,1.7455085219,1.3,1.1062,5.99,0.79
78.37,2.36,37.39,78.25,0.36,37.07,2.0289898965,1.52,1.2861,7.05,0.36
78.55,1.68,36.03,78.39,1.58,34.83,1.2147427711,0.48,0.4867,3.25,0.63
78.58,1.7,36.29,78.36,1.56,34.57,1.7396551382,0.69,0.6916,3.92,1.14
78.61,1.71,36.46,78.33,1.55,34.4,2.0850899261,0.82,0.8312,4.75,1.29
78.62,1.72,36.56,78.32,1.54,34.3,2.2869193252,0.9,0.9084,5.25,1.27
78.63,1.73,36.67,78.31,1.53,34.19,2.5085453952,0.98,0.9923,5.64,1.14
78.65,1.74,36.83,78.29,1.52,34.03,2.8316073174,1.12,1.1169,6.41,0.85
78.68,1.76,37,78.26,1.5,33.86,3.1786160511,1.25,1.2553,6.75,0.51
78.71,1.49,34.64,78.55,0.83,33.86,1.0342146779,0.6,0.5452,2.95,0.68
78.73,1.57,34.73,78.53,0.75,33.77,1.2782800945,0.74,0.6751,3.83,0.99
78.75,1.64,34.82,78.51,0.68,33.68,1.509569475,0.87,0.7946,4.53,1.21
78.77,1.71,34.9,78.49,0.61,33.6,1.7258041604,0.99,0.9099,5.41,1.29
78.8,1.82,35.03,78.46,0.5,33.47,2.0716177254,1.2,1.0915,6.41,1.12
78.52,2.21,33.36,78.52,1.45,33.94,0.9560334722,0.65,0.5685,3.59,0.94
78.51,2.29,33.29,78.53,1.37,34.01,1.1684177335,0.8,0.6923,4.59,1.21
78.51,2.4,33.21,78.53,1.26,34.09,1.440277751,0.99,0.8562,5.77,1.27
78.51,2.52,33.12,78.53,1.14,34.18,1.7402298699,1.2,1.0363,6.75,0.92
78.17,1.95,36.63,77.57,1.29,35.95,1.1216059914,0.7,0.7721,4.08,1.01
78.29,2.08,36.76,77.45,1.16,35.82,1.560640894,0.97,1.0775,5.1,1.28
78.32,2.12,36.8,77.42,1.12,35.78,1.6883127672,1.05,1.1606,5.58,1.21
78.37,2.18,36.86,77.37,1.06,35.72,1.8852055591,1.17,1.2931,6.55,0.99
78.12,1.77,36.63,77.52,2.21,35.97,0.9945853407,0.61,0.7152,4.08,0.9
78.2,1.71,36.72,77.44,2.27,35.88,1.2636455199,0.78,0.9069,4.75,1.22
78.27,1.66,36.79,77.37,2.32,35.81,1.4852609198,0.91,1.0708,5,1.29
78.3,1.64,36.83,77.34,2.34,35.77,1.592231139,0.97,1.143,5.58,1.24
78.39,1.58,36.92,77.25,2.4,35.68,1.8733926444,1.15,1.3512,5.99,0.9
78.4,1.56,36.94,77.24,2.42,35.66,1.929663183,1.18,1.3843,6.55,0.81
77.49,2.34,36.37,77.99,1.74,35.91,0.9064215355,0.59,0.6498,3.72,0.84
77.4,2.44,36.44,78.08,1.64,35.84,1.2092973166,0.79,0.8752,4.53,1.24
77.38,2.46,36.47,78.1,1.62,35.82,1.2831601615,0.85,0.9252,5.15,1.28
77.34,2.51,36.5,78.14,1.57,35.78,1.4289856542,0.95,1.0302,5.52,1.28
77.23,2.64,36.6,78.25,1.44,35.68,1.8239517537,1.19,1.3135,6.41,0.82
78.21,2.03,36.1,77.77,1.53,36.52,0.7874007874,0.53,0.5743,3.72,0.79
78.27,2.1,36.05,77.71,1.46,36.57,0.9967948636,0.67,0.7308,4.53,1.13
78.35,2.19,35.98,77.63,1.37,36.64,1.2753038854,0.85,0.9378,5.15,1.28
78.38,2.22,35.95,77.6,1.34,36.67,1.3788400923,0.92,1.0135,5.52,1.22
78.44,2.29,35.89,77.54,1.27,36.73,1.5987495113,1.07,1.1726,6.41,0.9
64.74,-10.02,13.42,64.46,-9.98,13.4,0.2835489376,0.23,0.2814,2.95,0
64.83,-10.03,13.42,64.37,-9.97,13.4,0.4643274706,0.39,0.4619,3.45,0
64.97,-10.04,13.42,64.23,-9.96,13.4,0.7445804188,0.61,0.7421,4.8,1.04
65.1,-10.06,13.43,64.1,-9.94,13.39,1.0079682535,0.83,1.0034,5.64,0.04
65.23,-10.07,13.43,63.97,-9.93,13.39,1.2683847997,1.04,1.2637,6.41,0
65.35,-10.09,13.44,63.85,-9.91,13.38,1.5119523802,1.26,1.5051,6.75,0
65.59,-10.12,13.45,63.61,-9.88,13.37,1.9960961901,1.65,1.9869,7.05,0
64.73,-9.59,13.43,64.73,-10.39,13.55,0.8089499366,0.67,0.5638,3.45,0
64.72,-9.49,13.41,64.74,-10.49,13.57,1.012916581,0.86,0.7047,4.59,0.02
64.72,-9.35,13.39,64.74,-10.63,13.59,1.2956851469,1.08,0.904,5.47,5.39
64.72,-9.25,13.38,64.74,-10.73,13.6,1.4963956696,1.26,1.0476,6.28,0.08
64.72,-9.16,13.36,64.74,-10.82,13.62,1.6803571049,1.41,1.1749,7.05,0
64.72,-9.02,13.34,64.74,-10.96,13.64,1.9631607168,1.65,1.3757,7.05,0
64.74,-10.32,13.67,64.76,-10.32,13.01,0.6603029608,0.42,0.4365,2.95,0
64.73,-10.32,13.85,64.77,-10.32,12.83,1.0207840124,0.65,0.6734,3.92,0
64.73,-10.31,13.97,64.77,-10.33,12.71,1.260793401,0.81,0.8347,4.36,0.05
64.72,-10.31,14.11,64.78,-10.33,12.57,1.5412981542,0.98,1.0178,5.05,5.64
64.72,-10.31,14.22,64.78,-10.33,12.46,1.761135997,1.12,1.1603,6.08,0.59
64.77,-9.8,13.69,64.89,-10.32,13.21,0.7177743378,0.62,0.5761,2.95,0
64.75,-9.7,13.78,64.91,-10.42,13.12,0.9897474425,0.86,0.794,4.01,0.23
64.73,-9.63,13.84,64.93,-10.49,13.06,1.178134118,1.02,0.946,4.95,5.65
64.71,-9.51,13.95,64.95,-10.61,12.95,1.5058552387,1.31,1.2076,6.17,0
64.69,-9.42,14.03,64.97,-10.7,12.87,1.7499714283,1.53,1.4033,7.05,0
64.8,-9.49,12.68,64.68,-8.65,11.44,1.5025311977,0.97,0.8836,4.29,0.27
64.81,-9.56,12.79,64.67,-8.58,11.33,1.7639727889,1.14,1.0341,5.1,5.64
64.82,-9.62,12.87,64.66,-8.52,11.25,1.9646882704,1.26,1.1489,6.08,1.26
64.84,-9.73,13.04,64.64,-8.41,11.08,2.3714974172,1.52,1.3805,7.05,0
64.85,-9.78,13.1,64.63,-8.36,11.02,2.5280822771,1.62,1.469,7.05,0
65.5,-9.93,13.66,64.88,-10.45,13.18,0.9408506789,0.8,0.8377,4.59,4.73
65.2,-10.18,13.43,65.18,-10.2,13.41,0.0346410162,0.03,0.0301,3.72,0
65.58,-9.85,13.72,64.8,-10.53,13.12,1.1961605243,1.02,1.0633,5.41,0.01
65.67,-9.77,13.79,64.71,-10.61,13.05,1.4747203125,1.26,1.3104,5.99,0
65.73,-9.72,13.84,64.65,-10.66,13,1.66,1.41,1.4746,6.75,0
65.58,-10.42,13.73,64.84,-9.78,12.99,1.226702898,0.87,0.9233,4.16,3.43
65.63,-10.47,13.78,64.79,-9.73,12.94,1.399571363,0.98,1.0507,5.05,3.11
65.66,-10.49,13.81,64.76,-9.71,12.91,1.4927826366,1.05,1.1223,5.52,0.42
65.76,-10.58,13.91,64.66,-9.62,12.81,1.8280043764,1.28,1.3716,5.77,0
65.88,-10.69,14.04,64.54,-9.51,12.68,2.2444598459,1.59,1.6755,6.28,0
65.02,-9.93,13.88,65.44,-10.41,13.44,0.7748548251,0.66,0.6662,3.25,0
64.99,-9.9,13.91,65.47,-10.44,13.41,0.8786353055,0.76,0.7561,4.59,0.24
64.94,-9.84,13.97,65.52,-10.5,13.35,1.0753604047,0.92,0.9234,4.95,5.02
64.88,-9.78,14.02,65.58,-10.56,13.3,1.271534506,1.08,1.0954,5.58,0.01
64.82,-9.71,14.09,65.64,-10.63,13.23,1.5027973915,1.28,1.2925,6.41,0
65.37,-10.04,13.15,64.95,-10.36,13.53,0.6505382387,0.46,0.5076,3.25,0
65.41,-10,13.1,64.91,-10.4,13.58,0.8002499609,0.57,0.6156,4.29,0.02
65.49,-9.94,13.04,64.83,-10.46,13.64,1.0324727599,0.73,0.8032,5.05,5.1
65.56,-9.88,12.96,64.76,-10.52,13.72,1.2756174975,0.9,0.9845,5.77,0
65.59,-9.86,12.94,64.73,-10.54,13.74,1.3572030062,0.97,1.0526,6.75,0
14.92,-0.6,0.39,14.18,-0.64,0.41,0.7413501197,0.49,0.7413,4.01,0.61
14.99,-0.6,0.39,14.11,-0.64,0.41,0.8811356309,0.58,0.8811,4.42,0.93
15.22,-0.58,0.39,13.88,-0.66,0.41,1.3425349157,0.89,1.3424,5,1.46
15.3,-0.58,0.38,13.8,-0.66,0.42,1.5026643005,0.99,1.5025,5.52,1.21
15.41,-0.57,0.38,13.69,-0.67,0.42,1.723368794,1.14,1.7232,6.55,0.7
14.13,0.08,0.44,14.01,-0.36,0.52,0.4630334761,0.67,0.4592,3.25,0.56
14.15,0.16,0.43,13.99,-0.44,0.53,0.6289674077,0.9,0.6238,4.36,1.15
14.16,0.19,0.42,13.98,-0.47,0.54,0.6945502142,1,0.6889,5,1.34
14.19,0.32,0.4,13.95,-0.6,0.56,0.9641576635,1.39,0.9558,5.64,1.23
14.21,0.41,0.39,13.93,-0.69,0.57,1.1492606319,1.65,1.1386,6.41,0.58
14.04,-0.29,1.11,13.74,-0.03,0.37,0.839761871,0.84,0.8044,4.08,0.75
14.08,-0.33,1.22,13.7,0.01,0.26,1.0870142593,1.07,1.0368,4.69,1.29
14.11,-0.36,1.3,13.67,0.04,0.19,1.259245806,1.25,1.198,5.15,1.49
14.15,-0.39,1.38,13.63,0.07,0.1,1.4561593319,1.45,1.383,5.1,1.4
14.16,-0.4,1.41,13.62,0.08,0.07,1.5223665787,1.52,1.4451,5.47,1.3
14.24,-0.48,1.63,13.54,0.16,-0.15,2.0169283577,2,1.9235,6.41,0.31
14.18,-0.41,0.6,13.82,-0.59,0.44,0.4331281566,0.39,0.4317,3.72,0.21
14.36,-0.32,0.68,13.64,-0.68,0.36,0.8662563131,0.78,0.8633,4.08,1.18
14.45,-0.27,0.72,13.55,-0.73,0.32,1.0870142593,0.97,1.0831,5,1.5
14.54,-0.23,0.76,13.46,-0.77,0.28,1.2993844697,1.16,1.2947,5.64,1.25
14.72,-0.14,0.84,13.28,-0.86,0.2,1.7325126262,1.54,1.7258,6.41,0.25
14.59,-0.64,0.63,14.25,-0.26,0.25,0.6359245238,0.71,0.6184,3.72,0.64
14.66,-0.72,0.71,14.18,-0.18,0.17,0.9019977827,0.98,0.874,4.75,1.33
14.74,-0.81,0.8,14.1,-0.09,0.08,1.2026637103,1.32,1.161,5.2,1.36
14.75,-0.82,0.81,14.09,-0.08,0.07,1.2372550263,1.35,1.1939,5.47,1.29
14.81,-0.88,0.87,14.03,-0.02,0.01,1.4448529337,1.59,1.3913,6.08,0.75
14.1,-0.15,0.23,14.58,-0.53,-0.07,0.681762422,0.72,0.6796,3.45,0.8
14.07,-0.12,0.25,14.61,-0.56,-0.09,0.775112895,0.81,0.7726,4.23,1.08
14.05,-0.11,0.27,14.63,-0.57,-0.11,0.8321057625,0.87,0.8294,4.59,1.21
13.96,-0.03,0.33,14.72,-0.65,-0.17,1.1009087156,1.14,1.097,5.15,1.47
13.9,0.01,0.36,14.78,-0.69,-0.2,1.2561846998,1.3,1.2517,5.64,1.19
13.79,0.1,0.43,14.89,-0.78,-0.27,1.5730225682,1.64,1.5665,6.41,0.36
13.87,-0.71,0.16,13.55,-1.21,0.42,0.6480740698,0.78,0.633,3.83,0.93
13.9,-0.66,0.14,13.52,-1.26,0.44,0.7709734107,0.92,0.7542,4.64,1.3
13.96,-0.56,0.09,13.46,-1.36,0.49,1.0246950766,1.22,1.0058,5.41,1.4
14.01,-0.48,0.05,13.41,-1.44,0.53,1.2296340919,1.48,1.2103,5.71,0.81
14.05,-0.42,0.02,13.37,-1.5,0.56,1.3857849761,1.67,1.3669,6.41,0.38
69.27,-30.83,-5.02,68.27,-30.73,-5,1.0051865499,0.79,1.0009,4.01,1.17
69.36,-30.84,-5.02,68.18,-30.72,-5,1.1862546101,0.93,1.1811,5.31,1.33
69.53,-30.85,-5.03,68.01,-30.71,-4.99,1.5269577597,1.2,1.5212,5.84,1.1
69.81,-30.88,-5.03,67.73,-30.68,-4.99,2.0899760764,1.64,2.0817,5.71,0.22
69.99,-30.89,-5.03,67.55,-30.67,-4.99,2.4502244795,1.92,2.4418,5.99,0.03
68.61,-29.94,-5.22,68.57,-31.84,-5.14,1.9021040981,0.83,0.8319,4.08,1.19
68.61,-29.78,-5.23,68.57,-32,-5.13,2.2226110771,0.98,0.9755,4.8,1.34
68.62,-29.64,-5.23,68.57,-32.14,-5.13,2.5024987512,1.1,1.0996,5.25,1.31
68.62,-29.39,-5.24,68.56,-32.39,-5.12,3.0029985015,1.31,1.3254,6.08,0.96
68.63,-28.9,-5.26,68.55,-32.88,-5.1,3.9840180722,1.75,1.7741,7.05,0.18
68.37,-30.62,-4.55,68.43,-31.16,-5.59,1.17,0.88,0.7075,3.25,0.97
68.36,-30.55,-4.42,68.44,-31.23,-5.72,1.47,0.7,0.8861,4.16,1.28
68.36,-30.5,-4.32,68.44,-31.28,-5.82,1.6925720073,1.02,1.0218,4.9,1.34
68.35,-30.43,-4.19,68.45,-31.36,-5.95,1.9931131428,1.2,1.2018,5.64,1.15
68.34,-30.31,-3.96,68.46,-31.47,-6.18,2.5076682396,1.51,1.5171,6.55,0.49
68.58,-30.45,-5.12,68.26,-30.85,-5.4,0.5837807808,0.35,0.396,3.25,0.34
68.71,-30.29,-5,68.13,-31.01,-5.52,1.0607544485,0.62,0.7212,3.92,1.01
68.79,-30.19,-4.93,68.05,-31.11,-5.59,1.3526270735,0.81,0.92,5.1,1.32
68.82,-30.16,-4.91,68.02,-31.14,-5.62,1.4506894912,0.86,0.9915,5.92,1.35
68.95,-29.99,-4.78,67.89,-31.31,-5.74,1.9461757372,1.15,1.3239,6.55,0.87
69.09,-29.83,-4.67,67.75,-31.47,-5.85,2.4243762084,1.44,1.6613,7.05,0.24
69.38,-31.03,-4.45,68.62,-30.47,-5.25,1.2374166639,0.87,0.9826,3.45,1.01
69.48,-31.1,-4.34,68.52,-30.4,-5.36,1.5658863305,1.09,1.2436,4.23,1.32
69.51,-31.13,-4.31,68.49,-30.37,-5.39,1.6686521507,1.17,1.3219,5.41,1.34
69.62,-31.2,-4.2,68.38,-30.3,-5.5,2.0093780132,1.41,1.5982,6.08,1.18
69.73,-31.29,-4.08,68.27,-30.21,-5.62,2.3810921864,1.67,1.8877,7.05,0.73
68.38,-30.09,-4.62,69.02,-31.05,-5.2,1.2913558766,0.72,0.8279,4.01,1
68.3,-29.96,-4.55,69.1,-31.18,-5.27,1.6268988905,0.92,1.0382,4.85,1.3
68.27,-29.92,-4.52,69.13,-31.22,-5.3,1.7429859437,0.98,1.1159,5.25,1.34
68.21,-29.83,-4.47,69.19,-31.31,-5.35,1.9812117504,1.11,1.2697,5.99,1.29
68.07,-29.61,-4.34,69.33,-31.53,-5.48,2.5639032743,1.44,1.6407,6.55,0.66
69.27,-30.46,-5.36,68.65,-30.82,-4.46,1.1506519891,0.82,0.8998,3.72,1.09
69.31,-30.44,-5.42,68.61,-30.84,-4.4,1.3001538371,0.92,1.017,4.75,1.26
69.42,-30.38,-5.56,68.5,-30.9,-4.26,1.6753507096,1.19,1.3169,5.47,1.27
69.45,-30.35,-5.62,68.47,-30.93,-4.2,1.820219767,1.29,1.4228,6.17,1.13
69.5,-30.33,-5.68,68.42,-30.95,-4.14,1.9805049861,1.41,1.5539,6.75,0.89
29.19,21.2,17.67,28.59,21.18,17.61,0.6033241252,0.46,0.6009,3.92,0.95
29.29,21.2,17.68,28.49,21.18,17.6,0.8042387705,0.61,0.8013,4.85,1.08
29.47,21.2,17.7,28.31,21.18,17.58,1.1663618649,0.89,1.1621,5.31,1.06
29.54,21.21,17.71,28.24,21.17,17.57,1.3081284341,1,1.3024,5.64,0.97
29.67,21.21,17.72,28.11,21.17,17.56,1.5686937241,1.19,1.5626,5.99,0.72
28.85,21.22,17.68,28.83,20.44,17.62,0.7825599019,0.47,0.4305,3.92,1
28.85,21.31,17.69,28.83,20.35,17.61,0.9635351576,0.59,0.5278,4.64,1.08
28.85,21.38,17.7,28.83,20.28,17.6,1.1047171584,0.67,0.6024,4.85,1.11
28.86,21.51,17.71,28.82,20.15,17.59,1.3658696863,0.82,0.745,5.47,1.06
28.86,21.58,17.72,28.82,20.08,17.58,1.5070500987,0.91,0.8192,6.08,0.98
28.87,21.88,17.74,28.81,19.78,17.56,2.1085540069,1.28,1.1464,6.75,0.49
28.93,21.07,18.3,28.91,21.13,17.3,1.001998004,0.68,0.6256,3.59,1
28.93,21.06,18.42,28.91,21.14,17.18,1.2427389106,0.85,0.7764,4.36,1.09
28.94,21.05,18.52,28.9,21.15,17.08,1.4440221605,0.98,0.9035,4.95,1.11
28.94,21.04,18.69,28.9,21.16,16.91,1.7844887223,1.2,1.1141,5.52,1.04
28.94,21.03,18.77,28.9,21.17,16.83,1.9454562447,1.32,1.216,6.28,0.96
29,21.36,17.95,28.46,20.88,17.41,0.9019977827,0.53,0.6305,4.59,1.03
29.03,21.39,17.99,28.43,20.85,17.37,1.017840852,0.59,0.7054,5.2,1.08
29.09,21.44,18.05,28.37,20.8,17.31,1.2147427711,0.71,0.8444,5,1.11
29.13,21.47,18.09,28.33,20.77,17.27,1.3425349157,0.78,0.9363,5.31,1.1
29.19,21.53,18.16,28.27,20.71,17.2,1.5621779668,0.92,1.0815,5.52,1.02
29.31,21.63,18.28,28.15,20.61,17.09,1.9498974332,1.14,1.3566,7.05,0.75
29.35,21.06,18.15,28.99,21.44,17.81,0.6241794614,0.48,0.5075,3.25,0.96
29.38,21.03,18.18,28.96,21.47,17.78,0.7280109889,0.58,0.5922,4.29,1.03
29.44,20.97,18.24,28.9,21.53,17.72,0.9357350052,0.72,0.7616,4.95,1.11
29.49,20.92,18.28,28.85,21.58,17.68,1.0978160137,0.86,0.8955,5.64,1.1
29.54,20.87,18.33,28.8,21.63,17.63,1.2709051892,0.99,1.0366,6.41,1.02
29.62,20.79,18.4,28.72,21.71,17.56,1.5368799563,1.2,1.2553,6.75,0.8
28.81,21.45,18.04,29.21,21.11,17.74,0.6046486583,0.38,0.4475,3.59,0.8
28.68,21.56,18.14,29.34,21,17.64,0.99959992,0.61,0.7385,4.16,1.03
28.59,21.64,18.21,29.44,20.92,17.57,1.2847178679,0.79,0.9499,4.9,1.11
28.5,21.71,18.27,29.52,20.85,17.51,1.5354478174,0.94,1.1379,5.2,1.09
28.41,21.8,18.35,29.61,20.76,17.43,1.8352111595,1.11,1.3456,6.41,0.98
28.88,21.28,17.86,28.5,20.88,18.12,0.6099180273,0.46,0.5023,3.83,0.95
28.95,21.36,17.81,28.43,20.8,18.17,0.8447484833,0.64,0.6928,4.48,1.09
28.98,21.39,17.8,28.4,20.77,18.18,0.9301612763,0.71,0.7645,5.1,1.11
29.04,21.45,17.76,28.34,20.71,18.22,1.1176761606,0.86,0.9202,5.77,1.08
29.1,21.51,17.71,28.28,20.65,18.27,1.3136209499,1.01,1.0821,6.41,0.97
32.63,-33.07,-5.06,31.89,-33.33,-5.08,0.7846018098,0.6,0.7474,4.08,0.97
32.75,-33.03,-5.06,31.77,-33.37,-5.08,1.0374969879,0.79,0.9895,4.95,1.74
32.89,-32.99,-5.06,31.63,-33.41,-5.08,1.3283071934,1.02,1.2714,5.77,0.95
32.9,-32.98,-5.06,31.62,-33.42,-5.08,1.3536617007,1.03,1.2923,5.77,0.86
33.03,-32.94,-5.05,31.49,-33.46,-5.09,1.6259151269,1.24,1.5542,6.55,0.13
31.52,-32.07,-5.11,31.66,-34.79,-4.79,2.7423347717,1.17,1.1852,4.08,1.03
31.5,-31.65,-5.15,31.68,-35.21,-4.75,3.5869206849,1.53,1.5575,5.05,1.74
